uri,cid,text,created_at,reply_count,repost_count,like_count,indexed_at,author_handle,author_display_name,author_did
at://did:plc:rdkm7tyahhszzlrekmrlpgv5/app.bsky.feed.post/3mcqcnkid5k2e,bafyreiepkga2rg25d4nviqvqolddogihkfxmga2ysjm6wn5pht5kqul6qu,Caubói ainda vai falar pra Jordana que foi assediada q o Nanopênis só prejudicou ele mesmo…o cara é um escroto tb … #BBB26 #BBB,2026-01-18T23:44:16.417Z,1,1,7,2026-01-18T23:44:16.638Z,siaht.bsky.social,Labubu da Shopee,did:plc:rdkm7tyahhszzlrekmrlpgv5
at://did:plc:32lzwdklgfg43fgagf3aonex/app.bsky.feed.post/3mcqamvrzh22k,bafyreif33ck72asdzbpr6desuo4m3xvmxk4eqx2pff5ygkarw42kw336d4,PEDRO ASSEDIOU A JORDANA E DESISTIU DO BBB,2026-01-18T23:08:07.237Z,0,0,4,2026-01-18T23:08:07.534Z,handemiyy.swifties.social,gabi sharma de clare,did:plc:32lzwdklgfg43fgagf3aonex
at://did:plc:6okfkqs5whr275g4aahfnboz/app.bsky.feed.post/3mcsjyrebxn2f,bafyreicxl7s7woppj2bubs7olp27p4vjusp4fbq7vypqh3gohr7mtnem3a,"Jordana Morais do BBB 26 denunciou Pedro Espindola por assedio dentro da casa. À Pública, Regina Célia Barbosa, cofundadora do Instituto Maria da Penha, aponta: “A gente está lutando contra uma estrutura que infelizmente não está dando prioridade na atenção à garantia dos direitos das mulheres”.",2026-01-19T21:01:07Z,0,4,16,2026-01-19T21:01:09.537Z,apublica.org,Agência Pública,did:plc:6okfkqs5whr275g4aahfnboz
at://did:plc:zsud3ukfa4ubkrvj7zfhwiyo/app.bsky.feed.post/3mcrsohxk7c22,bafyreiekbmh2z4gprchb2c3fspic3mf6kduw5r2npeqbaduhgavbunpohm,"depois da galera surpresa com a semelhança genética, agora temos os impactados pelo padrão de cirurgia plástica",2026-01-19T14:03:46.917Z,2,6,43,2026-01-19T14:03:52.532Z,reginokaa.bsky.social,santiago de composteira,did:plc:zsud3ukfa4ubkrvj7zfhwiyo
at://did:plc:6prff56oixj32vbxn3lsnk42/app.bsky.feed.post/3mcqcwfjcdt24,bafyreigp2tebkkvpzzkpgrvo4g3jfradbqicdrhs7gwfp6hus2a4uqereu,"BBB 26 | Jordana acusa Pedro de agressão sexual; veja o vídeo e denúncia

www.omelete.com.br/series-tv/bb...",2026-01-18T23:49:11.709Z,1,0,6,2026-01-18T23:49:13.734Z,omelete.com.br,Omelete,did:plc:6prff56oixj32vbxn3lsnk42
at://did:plc:cs2ei4v3z55z5i2wj7m6lpg3/app.bsky.feed.post/3mcrsbbhud22p,bafyreiawloj7jfppxh6svgteafohmctre7kwviwkurtnitf6vbmtnfrenm,"🚨 Pedro, ex-BBB, está sendo investigado pela Polícia Civil do Rio por suspeita de importunação sexual contra a participante Jordana. O inquérito já está em andamento. Ele será chamado para depor.",2026-01-19T13:56:23.789Z,0,0,5,2026-01-19T13:56:26.631Z,centralbbb26.bsky.social,𝗖𝗲𝗻𝘁𝗿𝗮𝗹 𝗕𝗕𝗕 𝟮𝟲,did:plc:cs2ei4v3z55z5i2wj7m6lpg3
at://did:plc:rdkm7tyahhszzlrekmrlpgv5/app.bsky.feed.post/3mcs6wacd6s2s,bafyreiaqrruo4bshcglizoizk4gd66g3nb6gm4kem7zorsli24jt3umyii,"Parece que a Sarah deu mala pra Jordana depois do que aconteceu ontem, não é possível… #BBB26 #BBB",2026-01-19T17:42:52.233Z,1,0,5,2026-01-19T17:42:52.432Z,siaht.bsky.social,Labubu da Shopee,did:plc:rdkm7tyahhszzlrekmrlpgv5
at://did:plc:yt5ca4kwokkeesqoewkl6s47/app.bsky.feed.post/3mcrpkvzrms2n,bafyreifmdq33u5re2b26366te65byxtoqusmzj2vewojq5jl4o6scofmaa,"O que o Pedro fez com a Jordana dentro do BBB foi criminoso e ele precisa responder por isso!
Ele desistiu porque sabia que iria ser expulso!

➡️ #BBB26",2026-01-19T13:08:06.233Z,0,0,4,2026-01-19T13:09:16.432Z,alanvictor.bsky.social,Alan Victor 🇧🇷,did:plc:yt5ca4kwokkeesqoewkl6s47
at://did:plc:psm4tawtyrocp6ksagwfsa6m/app.bsky.feed.post/3mcrnmxrwc225,bafyreiadewoqjgfvkaw3ujmgeujs2fymyl2ttjt2jpklsd7pjjd23stkbi,"eu acheio meio esquisito esse role de a jordana ser assessora do mano do mbl pq eu ja passei da primeira fase de seleção do bbb (sim, pois é) e nela eles perguntaram varias vezes sobre qualquer tipo de relação politica que eu pudesse ter, pq eles morrem de medo de alguém entrar la e fazer campanha+",2026-01-19T12:33:27.705Z,2,0,7,2026-01-19T12:33:28.328Z,runlola.bsky.social,Lola ✨💫,did:plc:psm4tawtyrocp6ksagwfsa6m
at://did:plc:ezkvnk6cih36zt7pa52jtzbs/app.bsky.feed.post/3mcgq5w2ivs2n,bafyreiehsam7pvdj6c2ojmqtiosj7hgaxttm5pkoeg4aydcbn4nxgbqc3y,,2026-01-15T04:19:26.472Z,1,0,41,2026-01-15T04:19:30.535Z,patodeborracha.bsky.social,chá matt 🇵🇸,did:plc:ezkvnk6cih36zt7pa52jtzbs
at://did:plc:ombefbv46lutxbuvu4mz34ja/app.bsky.feed.post/3mct5t3osbm25,bafyreicvpmlztbt7eurayztav7v63nhogr5iefatj34einjfuambsmoa64,"Jordana colocou no seu pódio Marciele e Aline
#BBB26 #BBB #RedeBBB",2026-01-20T02:55:52.000Z,0,1,1,2026-01-20T02:55:52.933Z,fifisdotelefone.bsky.social,Fifis do Telefone | #AFazenda17,did:plc:ombefbv46lutxbuvu4mz34ja
at://did:plc:2r5rfcxmrr647nzw5zzaqzjz/app.bsky.feed.post/3mcrottbgk325,bafyreibfexpncgkxov6esurpvi7fi4ks6hid4zqsd2yuool6tz3epshyfy,"Desistência de participante mais odiado do BBB 26 viraliza nas redes ⬇️

Minutos antes de apertar o botão para sair do programa, Pedro havia tentado beijar a participante Jordana à força",2026-01-19T12:55:11.538684+00:00,1,0,5,2026-01-19T12:55:12.035Z,nucleo.jor.br,Núcleo Jornalismo,did:plc:2r5rfcxmrr647nzw5zzaqzjz
at://did:plc:wmkhbhc4s5ejluyslspntpax/app.bsky.feed.post/3mcrvz5lnuk2z,bafyreieqcdrlkdurc2cb7rouvchwo2jm6mntxlym7kb23yeoz66i2exvoq,"Nem as 70 câmeras do BBB impediram que Pedro cometesse assédio contra Jordana. Se um homem se sente à vontade para fazer isso em rede nacional, podemos imaginar o que passam as mulheres em casa, na rua e nos locais de trabalho. Combater a violência contra as mulheres é uma tarefa urgente!",2026-01-19T15:03:26.383Z,0,0,4,2026-01-19T15:03:28.831Z,luiziannelins.bsky.social,Luizianne Lins,did:plc:wmkhbhc4s5ejluyslspntpax
at://did:plc:2ruar6rgum65burg5jwthixl/app.bsky.feed.post/3mcql5gprtt2k,bafyreiexawwopiexrenauizlu3nhs4b3x2hlecucvcen3hkvwfbtum7aoe,BBB 26: veja o momento do ocorrido entre Pedro e Jordana na despensa,2026-01-19T02:16:19.188Z,0,0,2,2026-01-19T02:16:20.233Z,cnn-brasil.bsky.social,CNN Brasil,did:plc:2ruar6rgum65burg5jwthixl
at://did:plc:y545canthvu4hk5bg4jdwh2t/app.bsky.feed.post/3mcsbkmyfhf22,bafyreibj7mmis7mjtxfvq37zpwwzd2n35j4dxfropgjdyikdnpz2qvdp4i,"Notícia da @folha.com

""BBB 26: Jordana tranquiliza família após assédio sofrido dentro da casa""

Link sem paywall ⬇️
",2026-01-19T15:25:04-03:00,0,0,1,2026-01-19T18:30:04.934Z,nopaywall.bsky.social,Notícias Sem Paywall,did:plc:y545canthvu4hk5bg4jdwh2t
at://did:plc:nranidydgzconrxc7vmh3nzd/app.bsky.feed.post/3mcqgrr7a3c2s,bafyreifhxx5gbcb44vm5f66oyecohvpjn63fwug2kxlm3lpudaguki4o7y,"Pedro do BBB tentou beijar a Jordana a força, e logo depois apertou o botão de desistir",2026-01-19T00:58:12.649Z,1,0,1,2026-01-19T00:58:13.729Z,edneox.bsky.social,Coqueteleira 🍸,did:plc:nranidydgzconrxc7vmh3nzd
at://did:plc:hklu2sfrrp6subergxjsonlz/app.bsky.feed.post/3mcrewugktk23,bafyreignn7y2mokfukrhqtaxjibwktvytkjmogwp34kctde37l224mehiu,"REVOLTA! 🚨 O #BBB26 exibiu as imagens de Pedro tentando beijar Jordana na despensa e a confissão chocante no confessionário: ""Desejei ela"". Mas a forma casual como o crime foi tratado ao vivo e a ausência de providências geraram revolta. #RedeBBB 🔗 pipocamoderna.com.br/2026/01/bbb-...",2026-01-19T09:57:56.062Z,0,0,4,2026-01-19T10:00:52.432Z,marcelplasse.bsky.social,Marcel Plasse,did:plc:hklu2sfrrp6subergxjsonlz
at://did:plc:ombefbv46lutxbuvu4mz34ja/app.bsky.feed.post/3mcn5mgoyb22r,bafyreidgyqr3ikcn6nouzu5bfsbw5c2ww7epjru3gce57hga6vsqfxr6ai,"Jordana tirou a bolinha branca ⚪️ e está fora da Prova do Anjo. 
#BBB26 #BBB #RedeBBB ",2026-01-17T17:36:10.000Z,0,1,1,2026-01-17T17:36:12.429Z,fifisdotelefone.bsky.social,Fifis do Telefone | #AFazenda17,did:plc:ombefbv46lutxbuvu4mz34ja
at://did:plc:yhdyinfgagzjlr2spaxv2mst/app.bsky.feed.post/3mcs5qb7sxc2x,bafyreihc3x5wqzxaiygrmb6ylwbimfjyagwyiahxf2ywngggqbrabemjsa,"ELIMINADO DO BBB E AGORA SEM ESPOSA, PEDRO COLHEU O QUE PLANTOU. #BBBLIXO
BBB 26: esposa de Pedro grávida de 7 meses diz o que fará após importunação sexual.
O episódio ocorreu na despensa da casa, quando ele tentou beijar Jordana contra a vontade dela.
revistaforum.com.br/blogs/pop-no...",2026-01-19T17:21:38.138Z,0,1,2,2026-01-19T17:21:51.535Z,akaishiri.bsky.social,Akai,did:plc:yhdyinfgagzjlr2spaxv2mst
at://did:plc:ulwao7ndua3xppebdwn3kwty/app.bsky.feed.post/3mcbggofs222f,bafyreiaecepw52yca5ahvvjiidy2btcrzja6b4otmsi4xw4hjbcrstkohe,"Essa Jordana que se declarou preta num concurso, né? #BBB",2026-01-13T01:42:04.545Z,6,0,9,2026-01-13T01:42:07.150Z,felipeabal.viracasacas.com,Felipe Abal,did:plc:ulwao7ndua3xppebdwn3kwty
at://did:plc:ewpovnytrltwd2u7khqzhuwy/app.bsky.feed.post/3mcfw4ybjsc2w,bafyreibtseoidnl6z3oodyzlvh33b7n5okkaokfvehev7o2y3snzbq6gii,"Prova do Líder BBB 26 - Jordana elimina Juliano Floss: Na Prova do Líder BBB 26, Jordana leva a melhor em rodada eliminatória e Juliano Floss é o terceiro a deixar a disputa pela liderança. #BBB26 #ProvaDoLíder",2026-01-14T20:33:37Z,0,0,1,2026-01-14T20:33:39.534Z,newsevoce.bsky.social,newsevoce,did:plc:ewpovnytrltwd2u7khqzhuwy
at://did:plc:4awdkh7kpovqxcezn7hthrwv/app.bsky.feed.post/3mcg7x7ecfs23,bafyreiglmyzdhkfs7fg3bk5afbpzd5r35qu55wlz5iamkm4qr6lo5by2ea,"A Elisa entrar é a única chance da Jordana aparecer no jogo, pq seria uma boa dupla pra ela, repetindo a dupla de mulheres padrão q tem em todo BBB. Ano passado infelizmente a loira da dupla até ganhou. Portanto, Elisa não pode entrar e a planta da Jordana precisa sair.",2026-01-14T23:29:21.692Z,1,0,1,2026-01-14T23:29:22.535Z,mlety.bsky.social,Maria Letícia ,did:plc:4awdkh7kpovqxcezn7hthrwv
at://did:plc:a3eijl2gbkmykioieinpvyjd/app.bsky.feed.post/3mccsfpngrc22,bafyreibt2vygxvymu5zpeija7ctoe427xpjllfq4rfkaqncpzdslk5mmim,"Deus me livre, sorte que com a entrada na casa a Jordana ficou sendo mais uma.
Infelizmente eles nunca me selecionaram, por 1.5M eu também cometeria muita coisa kkkkkk (amo bbb)",2026-01-13T14:48:56.929Z,1,0,1,2026-01-13T14:48:57.638Z,simusial.bsky.social,Si.,did:plc:a3eijl2gbkmykioieinpvyjd
at://did:plc:6hzunrslg3hnzyltsdr33prm/app.bsky.feed.post/3mcidlsit5c2u,bafyreiheoz6rrluw2rbkwsczcfubxuoy4qusta3l6oyvz3nxd4finqn4y4,Me mandaram isso aqui e tô rindo pq tô totalmente por fora de #BBB26,2026-01-15T19:39:53.520Z,1,2,6,2026-01-15T19:39:57.831Z,woetter.com,Eduardo Wöetter,did:plc:6hzunrslg3hnzyltsdr33prm
at://did:plc:k43ha6nlknmdw4owymqnvcat/app.bsky.feed.post/3mcqkiv5jcd2f,bafyreie5sfn7jpfgaheo6ofpjpp3tdlg4d7vq64bxtfxfmarks4jebsdxu,"
Bluesky's Top 10 Trending Words (past 60min):
💨x1* - epstein 🔓
💨x1* - ukraine 🔓
💨x1* - democracy 🔓
💨x1* - gaza 🔓
💨x58 - assédio
💨x38 - 1﹐674
💨x32 - brisker
💨x31 - applebee's
💨x30 - applebees
💨x28 - jungmann
*🔓 = Unlocked Emergency Words (see img)

#ListenToBlackVoices

(Something not right? Reply!)",2026-01-19T02:04:50.978518+00:00,0,1,1,2026-01-19T02:04:50.439Z,hourlybreezing.ntw.app,☁️Hourly🤖Breezing💨,did:plc:k43ha6nlknmdw4owymqnvcat
at://did:plc:cipprajohvbeh6p6aeupk4lu/app.bsky.feed.post/3mbzto7dl5s2w,bafyreia7dyy55dzpm4c7pqpazd5v2x4iqnjo5czgejzuq6cse5nkjry4my,Parallels,2026-01-10T01:17:37.900Z,1,9,25,2026-01-10T01:17:41.332Z,car0lzitaa.bsky.social,Prof. Punheta guiada pelo Davi Britto™,did:plc:cipprajohvbeh6p6aeupk4lu
at://did:plc:2ruar6rgum65burg5jwthixl/app.bsky.feed.post/3mbz7omb5ze27,bafyreicbibfaap2k4rekjirdbokhch5so2gejxjywylgqoaficsu6tj63q,"BBB 26: conheça Jordana, advogada que está na Casa de Vidro",2026-01-09T19:19:56.517Z,0,0,1,2026-01-09T19:19:57.735Z,cnn-brasil.bsky.social,CNN Brasil,did:plc:2ruar6rgum65burg5jwthixl
at://did:plc:k43ha6nlknmdw4owymqnvcat/app.bsky.feed.post/3mbzw7cmqhg25,bafyreih2ouuewzabd6wmao22f664f5asf244zsqrojojqu7dkrg42zdt44,"
Bluesky's Top 10 Trending Words (past 60min):
💨x1* - epstein 🔓
💨x1* - democracy 🔓
💨x1* - ukraine 🔓
💨x1* - gaza 🔓
💨x42 - 和楽
💨x37 - uninvestable
💨x37 - cignetti
💨x33 - 題名
💨x33 - lanning
💨x33 - hoosiers
*🔓 = Unlocked Emergency Words (see img)

#йобанарусня 🇺🇦

(Something not right? Reply!)",2026-01-10T02:02:59.841286+00:00,0,0,2,2026-01-10T02:02:59.834Z,hourlybreezing.ntw.app,☁️Hourly🤖Breezing💨,did:plc:k43ha6nlknmdw4owymqnvcat
at://did:plc:tubfeeuz2gas5ikjpzbnwooy/app.bsky.feed.post/3mcqko6yvov2o,bafyreiewx2yui34laeuyh6wpcsnfgud4fmpta7cgyzfli2jf2aaqux63j4,"Trending Topics Brasil:
1- #Bbb26 (↔)
2- Pedro (↔)
3- Globo (↔)
4- Jonas (+1▲)
5- Jordana (-1▼)
6- Ana Paula (+1▲)
7- #bbb (+1▲)
8- Deus (-2▼)
9- #fantástico (+1▲)
10- Fantástico (-1▼)

✉️4.172|🙍‍1.947 |⏳60m
V0.21",2026-01-19T02:07:47+00:00,0,0,0,2026-01-19T02:07:48.630Z,ttbrasil.bsky.social,Trending Topics Brasil no BSKY ,did:plc:tubfeeuz2gas5ikjpzbnwooy
at://did:plc:rwrn63cle534w3rgonffdnu6/app.bsky.feed.post/3mcqnv5reda2w,bafyreifvrcbmm7y4lz34qk6xpya7zguxwnujw5r7qexz5w2k3c2nbqmfn4,"BBB 26: Globo mostra Pedro tentando beijar Jordana sem consentimento 👉 https://o.portalaltadefinicao.com/6hh 

#BBB26 #RedeBBB #PortalAltaDefinicao",2026-01-19T00:05:19Z,0,0,0,2026-01-19T03:05:23.234Z,portalaltadefinicao.com,Portal Alta Definição,did:plc:rwrn63cle534w3rgonffdnu6
at://did:plc:ev7crf6ciwctafk7l42tan5u/app.bsky.feed.post/3mcsaj7nbdc2r,bafyreigwygqhv3h6iisjwz5xcdtnbli2ejcsmv57kyk4exciu4r4jeojda,"BBB 26: Jordana manda recado para a família, após ato de Pedro
ofuxico.com.br/reality-show...",2026-01-19T18:11:22.825Z,0,0,1,2026-01-19T18:11:29.336Z,ofuxicooficial.bsky.social,OFuxico Oficial,did:plc:ev7crf6ciwctafk7l42tan5u
at://did:plc:ki7uk3dvp3btbbke6dxp7gkf/app.bsky.feed.post/3mcs4jwrkcy2m,bafyreibx3c5bsm7nbgepulm5yqg3va7qhorka3kyxjhtujmzxfkjhuk2bm,BBB 26: Esposa de Pedro toma decisão drástica após repercussão e assédio contra Jordana,2026-01-19T14:00:11-03:00,0,0,0,2026-01-19T17:00:12.933Z,jornalnh.bsky.social,Jornal NH,did:plc:ki7uk3dvp3btbbke6dxp7gkf
at://did:plc:ombefbv46lutxbuvu4mz34ja/app.bsky.feed.post/3mct5tpjzj526,bafyreielicu3wou7h6urreyyfue7neuvt7aez2kv6qkhip2ck4fwt7dahe,"Jordana não quer que Leandro ganhe o BBB
#BBB26 #BBB #RedeBBB",2026-01-20T02:56:13.000Z,0,1,1,2026-01-20T02:56:14.030Z,fifisdotelefone.bsky.social,Fifis do Telefone | #AFazenda17,did:plc:ombefbv46lutxbuvu4mz34ja
at://did:plc:zwxl6dnun52q3ywiao2ad3if/app.bsky.feed.post/3mcsro5iaj422,bafyreifxixs24ujvrbfkcna6de2rvuas6734t7nar5umbe3b3wgki22xrq,"Sarah Andrade dá emoji de mala para Jordana após assédio no BBB 26
https://pipocamoderna.com.br/2026/01/sarah-andrade-da-mala-para-jordana-bbb-26/?utm_source=flipboard&utm_medium=activitypub 

Posted into Entretenimento @entretenimento-FlipboardBR",2026-01-19T23:16:37.000Z,0,2,0,2026-01-19T23:25:49.630Z,flipboardbr.flipboard.com.ap.brid.gy,Flipboard Brasil,did:plc:zwxl6dnun52q3ywiao2ad3if
at://did:plc:dikutrzrlqvn4mkpfcifm52x/app.bsky.feed.post/3mcgguagfu22o,bafyreibaku33rvw5ku3cjaxrafcczs5vib25i4gehdoqd5hp4zfjqkiuru,#CNNPop https://www.cnnbrasil.com.br/entretenimento/bbb/bbb-26-juliano-pede-desculpas-a-jordana-apos-dizer-que-iria-persegui-la/ BBB 26: Juliano pede desculpas à Jordana após... https://www.cnnbrasil.com.br/entretenimento/bbb/bbb-26-juliano-pede-desculpas-a-jordana-apos-dizer-que-iria-persegui-la/,2026-01-15T01:32:56.869323Z,0,0,0,2026-01-15T01:32:58.737Z,lehreai.bsky.social,,did:plc:dikutrzrlqvn4mkpfcifm52x
at://did:plc:ev7crf6ciwctafk7l42tan5u/app.bsky.feed.post/3mcs5qqtp2c2r,bafyreib52oayrcw5an3atd76n6rapkxzldqkttvn3uhuwhom2rgk2y4bn4,"BBB 26: Equipe de Jordana emite nota de repúdio
ofuxico.com.br/reality-show...",2026-01-19T17:21:54.517Z,0,0,1,2026-01-19T17:21:59.731Z,ofuxicooficial.bsky.social,OFuxico Oficial,did:plc:ev7crf6ciwctafk7l42tan5u
at://did:plc:zhxilmc2656kcz7i376kh257/app.bsky.feed.post/3mcqdckq6zs26,bafyreih7pk5djqgfasvt5arbe5imuz534e4736w67srjrfhfnitfh62gn4,"Pedro desistiu do BBB 26 após tentar beijar Jordana na dispensa

📲 Clique aqui e confira 👇",2026-01-18T23:56:01.323Z,0,0,0,2026-01-18T23:56:04.731Z,portalitatiaia.bsky.social,Itatiaia,did:plc:zhxilmc2656kcz7i376kh257
at://did:plc:mcb6n67plnrlx4lg35natk2b/app.bsky.feed.post/3mcqn2pqfq72y,bafyreie4zjlnej4aibkoqhehjs6zl247eakzahev7dfsd2zmyqjutqhivq,"
Bluesky's Top 10 Trending Words (past 10min):
💨x181 - caleb
💨x100 - mcvay
💨x89 - voto
💨x72 - pope
💨x62 - rams
💨x56 - votar
💨x56 - kmet
💨x1* - epstein 🔓
💨x52 - williams
💨x52 - bridgerton
*🔓 = Unlocked Emergency Words (see img)

#йобанарусня 🇺🇦

(Something not right? Reply!)",2026-01-19T02:50:36.809946+00:00,0,0,0,2026-01-19T02:50:36.332Z,nowbreezing.ntw.app,☁️Now🤖Breezing💨,did:plc:mcb6n67plnrlx4lg35natk2b
at://did:plc:ewpovnytrltwd2u7khqzhuwy/app.bsky.feed.post/3mcszxaqsks25,bafyreibhefdtdln3gj3ldibhhmwqzfy6h5gtswry542wobey5hgnvvkm7a,Jordana acusa Pedro de assédio e Globo corta transmissão do BBB 26: Vendedor ambulante tentou beijar advogada na despensa da casa #BBB26 #Assédio,2026-01-20T01:46:36Z,0,0,0,2026-01-20T01:46:38.031Z,newsevoce.bsky.social,newsevoce,did:plc:ewpovnytrltwd2u7khqzhuwy
at://did:plc:xpp6hxou7rx5qcr7n4yhntop/app.bsky.feed.post/3mbzypprjxr42,bafyreihxr5e56s7xijlefpajepynjgckoolisxdzdvii2fds4djmakoejq,A Jordana da casa de vidro tem a mesma cara daquela influenciadora que supostamente estaria grávida do Neymar....rsrsrs #bbb #bbb26,2026-01-10T02:47:51.000Z,0,0,0,2026-01-10T02:57:38.229Z,femagon1982.ursal.zone.ap.brid.gy,Felipe Machado,did:plc:xpp6hxou7rx5qcr7n4yhntop
